0	 -0.003662	 -0.005859	 0.990479	 0.000000	 -0.061069	 -0.320611	 0.137405
1	 -0.002686	 0.001953	 1.004150	 0.000000	 0.053435	 0.145038	 -0.030534
2	 0.001221	 -0.002686	 0.999756	 0.000000	 0.015267	 -0.053435	 0.083969
3	 0.000977	 -0.001221	 1.005615	 0.000000	 -0.152672	 0.190840	 -0.015267
4	 0.000000	 -0.002930	 0.999023	 0.000000	 0.030534	 0.167939	 0.038168
5	 0.001221	 -0.005859	 1.003174	 0.000000	 0.030534	 -0.030534	 -0.083969
6	 -0.003418	 0.000488	 1.003174	 0.000000	 -0.083969	 0.099237	 -0.045802
7	 -0.001709	 -0.001221	 1.003906	 0.000000	 0.045802	 -0.083969	 -0.076336
8	 0.002441	 -0.001953	 0.988037	 0.000000	 0.290076	 0.022901	 0.030534
9	 -0.000732	 -0.005127	 1.001221	 0.000000	 -0.099237	 0.038168	 0.022901
10	 -0.003174	 0.000732	 1.003174	 0.000000	 0.076336	 0.068702	 -0.045802
11	 0.009277	 -0.002441	 0.997559	 0.000000	 -0.145038	 -0.122137	 -0.007634
12	 0.001709	 0.003418	 1.000000	 0.000000	 -0.106870	 0.007634	 0.076336
13	 -0.000488	 -0.000244	 0.994385	 0.000000	 -0.114504	 -0.274809	 0.053435
14	 -0.002686	 -0.001221	 1.004150	 0.000000	 -0.152672	 0.015267	 -0.221374
15	 0.003174	 -0.001221	 1.007324	 0.000000	 0.030534	 -0.068702	 -0.099237
16	 0.000488	 -0.005615	 1.008301	 0.000000	 -0.053435	 0.007634	 0.068702
17	 0.006104	 0.001709	 1.003418	 0.000000	 -0.122137	 0.198473	 0.030534
18	 -0.002686	 0.002441	 1.002686	 0.000000	 -0.198473	 -0.061069	 0.053435
19	 -0.001465	 -0.003174	 1.000244	 0.000000	 -0.137405	 0.106870	 0.091603
20	 -0.022461	 0.006836	 1.016846	 0.000000	 -0.862595	 -0.183206	 -0.183206
21	 0.002686	 -0.006104	 1.000000	 0.000000	 0.083969	 -0.290076	 0.015267
22	 -0.004883	 -0.002930	 0.997803	 0.000000	 0.045802	 -0.045802	 0.053435
23	 0.005615	 -0.000488	 0.993896	 0.000000	 0.160305	 -0.061069	 -0.244275
24	 -0.005615	 -0.001709	 1.018066	 0.000000	 -1.259542	 -0.328244	 0.274809
25	 -0.005615	 0.008057	 0.995605	 0.000000	 -0.007634	 0.366412	 -0.183206
26	 0.003906	 -0.003174	 0.991943	 0.000000	 0.068702	 0.106870	 0.038168
27	 -0.002686	 -0.002197	 1.005859	 0.000000	 -0.030534	 -0.229008	 0.198473
28	 0.011719	 -0.001709	 0.987305	 0.000000	 -0.160305	 0.145038	 -0.099237
29	 0.000488	 0.005859	 1.005859	 0.000000	 0.129771	 0.381679	 -0.129771
30	 0.001709	 0.004883	 1.006836	 0.000000	 -0.244275	 -0.152672	 -0.083969
31	 -0.005371	 -0.001953	 1.003174	 0.000000	 0.038168	 -0.213740	 0.015267
32	 -0.006104	 0.000977	 1.011475	 0.000000	 0.000000	 0.137405	 0.053435
33	 0.002441	 -0.003174	 0.997314	 0.000000	 0.114504	 -0.053435	 0.030534
34	 0.001953	 0.002686	 1.001953	 0.000000	 -0.038168	 0.015267	 -0.091603
35	 -0.002686	 -0.007812	 1.001465	 0.000000	 -0.091603	 0.022901	 -0.083969
36	 0.004639	 -0.005615	 0.989502	 0.000000	 0.145038	 0.183206	 -0.068702
37	 -0.007324	 0.002686	 1.007812	 0.000000	 -0.053435	 -0.007634	 0.167939
38	 0.002197	 0.000244	 0.994385	 0.000000	 -0.015267	 -0.267176	 0.145038
39	 0.002441	 0.000488	 1.002441	 0.000000	 0.076336	 -0.106870	 0.053435
40	 -0.008301	 -0.010254	 1.013672	 0.000000	 -0.198473	 -0.122137	 -0.091603
41	 0.004395	 -0.004639	 0.996094	 0.000000	 0.076336	 -0.175573	 0.007634
42	 -0.000977	 0.007080	 1.000977	 0.000000	 -0.007634	 -0.015267	 -0.007634
43	 -0.004883	 -0.003906	 0.999023	 0.000000	 -0.030534	 -0.068702	 -0.022901
44	 -0.001953	 -0.002930	 0.989258	 0.000000	 0.038168	 0.122137	 -0.053435
45	 -0.000488	 -0.002441	 0.998291	 0.000000	 -0.022901	 -0.083969	 -0.030534
46	 -0.006836	 0.006592	 1.010742	 0.000000	 0.007634	 0.061069	 0.022901
47	 0.001221	 0.000000	 0.994629	 0.000000	 -0.015267	 -0.106870	 0.183206
48	 0.000488	 -0.007324	 0.993164	 0.000000	 -0.091603	 0.160305	 -0.076336
49	 0.001221	 0.001709	 0.998779	 0.000000	 0.038168	 -0.137405	 0.015267
50	 -0.001221	 0.001221	 0.996826	 0.000000	 -0.022901	 -0.106870	 -0.030534
51	 0.003662	 0.003174	 1.002197	 0.000000	 -0.099237	 -0.152672	 -0.053435
52	 -0.002197	 0.000977	 1.004639	 0.000000	 0.045802	 0.122137	 0.022901
53	 0.002441	 0.002686	 1.002441	 0.000000	 -0.320611	 -0.053435	 -0.145038
54	 0.008057	 -0.000732	 1.001221	 0.000000	 -0.137405	 -0.145038	 0.022901
55	 0.002441	 0.009521	 1.004639	 0.000000	 0.053435	 -0.175573	 0.045802
56	 0.000732	 -0.000977	 1.010010	 0.000000	 -0.236641	 0.106870	 -0.061069
57	 0.019775	 -0.005615	 0.995117	 0.000000	 0.152672	 0.190840	 0.167939
58	 -0.024658	 -0.005615	 1.022461	 0.000000	 1.442748	 -0.465649	 -0.145038
59	 0.002441	 -0.002197	 0.991211	 0.000000	 0.183206	 0.145038	 0.000000
60	 -0.014893	 0.000000	 1.013672	 0.000000	 0.015267	 -0.190840	 0.045802
61	 -0.013428	 0.003174	 1.023926	 0.000000	 -0.030534	 -0.557252	 -0.717557
62	 -0.024414	 0.012451	 0.999268	 0.000000	 0.412214	 0.190840	 -0.671756
63	 -0.006104	 -0.004150	 0.992188	 0.000000	 0.267176	 -0.335878	 0.114504
64	 -0.006592	 -0.005127	 1.001465	 0.000000	 1.244275	 1.053435	 2.496183
65	 -0.004639	 -0.004639	 1.005859	 0.000000	 0.343511	 0.305344	 -0.129771
66	 0.001953	 -0.006836	 0.998047	 0.000000	 -0.137405	 -0.183206	 -0.061069
67	 -0.008057	 0.000000	 1.009766	 0.000000	 0.007634	 0.022901	 0.076336
68	 -0.010010	 0.001953	 0.991943	 0.000000	 1.480916	 -0.290076	 -0.534351
69	 0.009277	 0.000977	 1.018066	 0.000000	 1.557252	 -0.519084	 0.282443
70	 -0.021240	 -0.024902	 0.988281	 0.000000	 -0.778626	 0.114504	 1.229008
71	 0.008789	 -0.003174	 0.999023	 0.000000	 0.328244	 -0.282443	 0.030534
72	 0.036377	 0.055908	 1.126221	 0.000000	 2.961832	 1.755725	 1.022901
73	 0.403076	 0.087402	 0.784424	 0.000000	 -5.160306	 10.679389	 40.374046
74	 0.017822	 -0.116455	 0.558838	 0.000000	 -12.610687	 6.687023	 70.580154
75	 0.003174	 -0.274902	 0.917969	 0.000000	 -6.366412	 -1.000000	 47.053436
76	 -0.114014	 0.197021	 1.136475	 0.000000	 6.320611	 -7.160306	 36.374046
77	 0.312500	 0.287109	 1.139648	 0.000000	 8.564885	 -4.816794	 68.603050
78	 -0.260986	 0.037354	 0.963867	 0.000000	 4.374046	 1.175573	 60.931297
79	 0.104980	 -0.108154	 1.075439	 0.000000	 -7.946565	 -6.442748	 11.984733
80	 -0.064697	 -0.120117	 1.025391	 0.000000	 -14.931297	 -9.427481	 -35.824429
81	 -0.439453	 -0.242676	 1.165771	 0.000000	 -12.549619	 0.045802	 -81.221375
82	 -0.227783	 0.054443	 0.927002	 0.000000	 7.145038	 21.587786	 -78.183205
83	 -0.037842	 -0.510010	 0.625977	 0.000000	 20.992367	 6.183206	 -71.244278
84	 -0.250244	 0.007080	 1.251465	 0.000000	 5.351145	 2.488550	 -62.099236
85	 -0.023193	 0.061035	 1.164795	 0.000000	 11.557252	 1.687023	 -57.961834
86	 -0.101074	 0.068359	 1.199707	 0.000000	 -3.709924	 -6.183206	 -60.702290
87	 -0.085449	 -0.016113	 0.752441	 0.000000	 9.404580	 2.114504	 -51.038166
88	 -0.116455	 -0.452393	 1.931885	 0.000000	 -22.419847	 -8.603053	 -76.832062
89	 -0.432373	 -0.224365	 0.480225	 0.000000	 4.847328	 9.396947	 -78.290077
90	 -0.166504	 0.248047	 0.890625	 0.000000	 -5.534351	 -15.206107	 -52.244274
91	 0.474609	 0.217285	 0.704834	 0.000000	 -16.664122	 18.885496	 15.549619
92	 -0.218018	 0.279297	 1.386475	 0.000000	 -3.083969	 -8.877863	 68.916031
93	 -0.035889	 0.004883	 0.991699	 0.000000	 -9.984733	 12.145039	 60.030533
94	 0.112305	 0.112793	 0.642822	 0.000000	 -8.175572	 -10.030535	 53.282444
95	 -0.572754	 -0.215576	 1.174072	 0.000000	 -0.229008	 -0.862595	 54.526718
96	 0.420898	 0.094238	 0.922852	 0.000000	 11.770992	 -5.503817	 59.732826
97	 -0.091797	 0.090820	 1.250000	 0.000000	 5.007634	 5.366412	 77.114502
98	 -0.507080	 0.170166	 0.938965	 0.000000	 -8.106871	 -4.267176	 53.511452
99	 0.168945	 0.191162	 0.764404	 0.000000	 -0.938931	 4.961832	 46.877861
100	 0.495361	 0.036377	 1.355469	 0.000000	 12.419847	 32.106869	 101.145035
101	 -0.156494	 0.544189	 0.991943	 0.000000	 -39.480915	 21.473282	 98.221375
102	 -0.160889	 -0.297607	 0.785400	 0.000000	 -13.656488	 -11.633588	 6.312977
103	 0.471924	 -0.398682	 1.142578	 0.000000	 -4.511450	 2.893130	 -57.900764
104	 -0.406982	 -0.280273	 1.050781	 0.000000	 -8.030535	 9.236641	 -74.671753
105	 -2.000000	 -0.718018	 1.999939	 0.000000	 -42.442749	 46.938931	 15.633588
106	 0.951904	 -0.147217	 0.038818	 0.000000	 -5.038168	 -1.900763	 13.091603
107	 0.005615	 0.048584	 1.154541	 0.000000	 9.931297	 4.824428	 0.587786
108	 -0.007080	 0.006348	 1.026367	 0.000000	 3.022901	 0.053435	 1.877863
109	 -0.000977	 -0.009766	 0.995117	 0.000000	 -0.122137	 0.274809	 0.152672
110	 -0.201660	 0.038330	 0.557373	 0.000000	 -11.618320	 15.114504	 -10.160305
111	 0.092529	 0.152588	 1.224365	 0.000000	 4.091603	 -4.137404	 -27.259542
112	 -0.832764	 -0.600342	 0.644043	 0.000000	 25.038168	 27.274809	 -46.236641
113	 0.277588	 0.095703	 0.996338	 0.000000	 4.862596	 -2.946565	 -22.748091
114	 0.272949	 0.099365	 1.036621	 0.000000	 -0.412214	 1.290076	 -6.900764
115	 0.523926	 0.201660	 1.150879	 0.000000	 6.053435	 -10.244275	 9.770992
116	 -0.073730	 -0.216797	 0.916748	 0.000000	 1.022901	 6.923664	 0.862595
117	 0.141846	 -0.291260	 1.132080	 0.000000	 5.190840	 5.732824	 -5.572519
118	 -0.234375	 0.180664	 1.330322	 0.000000	 -7.145038	 2.587786	 -34.862595
119	 0.457520	 0.034180	 1.053223	 0.000000	 2.282443	 -4.473282	 -52.015266
120	 -0.070068	 0.617432	 1.553223	 0.000000	 15.595420	 4.259542	 -94.435112
121	 -0.443604	 -0.563232	 1.359619	 0.000000	 5.740458	 -7.030534	 -63.931297
122	 -0.078857	 -0.212402	 0.983643	 0.000000	 -6.190840	 -3.908397	 -74.091606
123	 0.323975	 0.187012	 0.541748	 0.000000	 15.190840	 -16.587786	 -93.000000
124	 -0.163574	 -0.232178	 0.848877	 0.000000	 -0.465649	 4.809160	 -90.664124
125	 -0.408936	 0.418457	 1.262695	 0.000000	 -9.465649	 8.847328	 -80.488548
126	 0.075928	 0.366699	 1.253174	 0.000000	 9.335877	 -2.992366	 -8.931297
127	 -0.197266	 0.253174	 1.197998	 0.000000	 2.381679	 5.076336	 35.282444
128	 0.462158	 0.364258	 0.210693	 0.000000	 28.938931	 0.358779	 59.526718
129	 -0.320557	 -0.966797	 0.947754	 0.000000	 -11.648855	 6.320611	 114.083969
130	 0.027832	 0.357910	 0.946533	 0.000000	 8.664123	 6.198473	 65.595421
131	 -0.295410	 -0.065430	 0.935059	 0.000000	 6.732824	 -3.083969	 77.190842
132	 -0.022461	 0.068359	 0.752930	 0.000000	 1.732824	 0.496183	 59.137405
133	 -0.437012	 -0.077148	 0.912598	 0.000000	 -5.282443	 14.450381	 71.809158
134	 -0.220215	 -0.082520	 0.620850	 0.000000	 12.664123	 -8.763359	 56.061069
135	 -0.232178	 0.125977	 1.198486	 0.000000	 15.183207	 -0.152672	 32.900764
136	 0.731201	 0.407959	 0.875488	 0.000000	 26.694656	 -15.145039	 44.549618
137	 0.516113	 -0.491455	 -0.216309	 0.000000	 30.267176	 12.244275	 125.473282
138	 -0.465576	 0.234863	 0.733398	 0.000000	 -10.305344	 -0.503817	 116.198471
139	 -0.144287	 0.250244	 0.916992	 0.000000	 -4.351145	 5.022901	 94.625954
140	 -0.199707	 0.116211	 0.937744	 0.000000	 -23.312977	 17.541985	 67.671753
141	 -0.152588	 -0.219482	 0.788330	 0.000000	 -9.854961	 -0.656489	 19.946566
142	 -0.123779	 -0.859131	 1.225830	 0.000000	 -73.351143	 -72.320610	 24.129770
143	 -0.097900	 -0.135254	 1.118896	 0.000000	 -2.587786	 9.160305	 -0.175573
144	 -0.038818	 -0.044922	 1.024170	 0.000000	 1.793893	 0.435115	 -0.541985
145	 -0.008057	 -0.039062	 1.016357	 0.000000	 -0.633588	 0.450382	 0.213740
146	 -0.010010	 -0.008545	 1.000977	 0.000000	 0.114504	 0.190840	 -0.106870
147	 -0.237061	 -0.102051	 0.967773	 0.000000	 -20.740458	 -16.824427	 38.755726
148	 0.253906	 -0.116211	 0.861572	 0.000000	 -15.175572	 2.297710	 28.076336
149	 -0.821045	 0.118408	 1.534912	 0.000000	 21.519083	 2.221374	 76.290077
150	 0.088623	 0.183105	 0.916016	 0.000000	 13.618320	 -5.183206	 35.419846
151	 0.140381	 -0.277100	 1.141357	 0.000000	 -18.335878	 -6.297710	 50.572517
152	 0.074707	 0.949951	 0.094482	 0.000000	 24.534351	 34.549618	 63.198475
153	 0.023926	 -0.218262	 1.101074	 0.000000	 5.969466	 -0.221374	 42.587788
154	 0.370117	 -0.314453	 0.748779	 0.000000	 -1.366412	 -3.297710	 53.015266
155	 0.171631	 -0.031006	 1.057861	 0.000000	 8.198473	 10.656488	 26.167938
156	 0.013672	 0.077881	 0.884033	 0.000000	 9.122137	 -4.000000	 -15.748092
157	 0.527344	 0.261230	 1.167236	 0.000000	 2.099237	 -3.236641	 25.900763
158	 -0.247314	 -0.243896	 1.070068	 0.000000	 -24.045801	 14.374045	 29.648855
159	 -0.004395	 -0.158691	 0.864502	 0.000000	 -12.229008	 0.435115	 7.282443
160	 -0.314453	 0.034180	 1.064209	 0.000000	 0.145038	 -0.763359	 -0.335878
161	 0.722900	 -0.155762	 0.979980	 0.000000	 -15.847328	 -40.145039	 4.977099
162	 -0.120605	 0.060303	 0.958496	 0.000000	 4.022901	 -0.305344	 0.351145
163	 0.287598	 0.033203	 1.313721	 0.000000	 -6.366412	 4.282443	 16.297710
164	 0.677002	 -0.285156	 0.338867	 0.000000	 6.206107	 0.816794	 82.458015
165	 -0.156250	 -0.014160	 0.971436	 0.000000	 -0.320611	 -1.274809	 50.755726
166	 0.014648	 -0.062256	 1.061523	 0.000000	 5.343512	 0.465649	 42.969467
167	 0.712891	 0.280029	 0.948242	 0.000000	 -2.984733	 3.114504	 32.122139
168	 0.581543	 -0.325684	 0.922852	 0.000000	 -11.183207	 6.824428	 21.030535
169	 -0.732910	 -0.435791	 0.958496	 0.000000	 -11.946565	 -17.816793	 -83.320610
170	 -0.337646	 -0.434814	 1.144287	 0.000000	 10.946565	 0.335878	 -86.763359
171	 -0.147461	 0.212891	 1.238770	 0.000000	 -12.290076	 0.694656	 -72.137405
172	 0.046631	 0.031738	 1.345215	 0.000000	 -8.587787	 -13.763359	 -54.801525
173	 0.129639	 -0.227783	 0.478516	 0.000000	 -0.816794	 20.465649	 -94.290077
174	 -0.045166	 -0.021240	 0.995117	 0.000000	 8.709924	 1.748092	 -56.877861
175	 -0.220459	 0.132812	 1.135986	 0.000000	 -1.885496	 -11.664123	 9.977099
176	 0.647217	 0.442383	 0.633545	 0.000000	 -9.167939	 -17.694656	 81.175575
177	 -0.283691	 0.655762	 1.517090	 0.000000	 -23.114504	 -22.969465	 104.786263
178	 -0.081299	 0.136963	 0.465332	 0.000000	 -24.763359	 15.465649	 83.335876
179	 -0.200928	 0.231445	 1.727783	 0.000000	 21.839695	 -15.122137	 83.290077
180	 -0.255615	 0.384033	 1.977783	 0.000000	 -42.038166	 8.000000	 140.549622
181	 -0.737305	 0.295166	 0.691162	 0.000000	 11.473283	 -15.755725	 84.358780
182	 0.110596	 -0.122314	 0.537842	 0.000000	 -12.717557	 20.534351	 93.679390
183	 -0.447021	 -0.190918	 1.670410	 0.000000	 -21.793894	 -0.969466	 76.427483
184	 -0.066650	 -0.310791	 0.825195	 0.000000	 -3.549618	 -8.183207	 -42.083969
185	 -0.352539	 0.248047	 1.214111	 0.000000	 -0.633588	 11.824428	 -96.893127
186	 0.444336	 -0.345947	 0.832520	 0.000000	 9.435115	 1.618321	 -92.946564
187	 -0.018555	 0.239502	 1.270996	 0.000000	 2.076336	 5.557252	 -18.106871
188	 -0.043701	 0.467773	 1.386719	 0.000000	 -8.969465	 -7.114504	 54.442749
189	 -0.015137	 0.172607	 0.592041	 0.000000	 -3.282443	 -2.671756	 77.351143
190	 0.228027	 0.622559	 1.598145	 0.000000	 10.381680	 8.122137	 82.213737
191	 -0.544189	 -0.028076	 1.904785	 0.000000	 40.519085	 48.167938	 128.358780
192	 -0.356689	 0.213379	 0.726807	 0.000000	 24.732824	 16.641222	 91.267174
193	 -0.600342	 0.563721	 1.999939	 0.000000	 19.687023	 -12.755725	 103.297707
194	 -0.111084	 1.148682	 1.426758	 0.000000	 -16.961832	 -17.000000	 105.320610
195	 -0.406494	 0.007812	 1.167969	 0.000000	 8.015267	 4.213740	 94.549622
196	 -0.008789	 -0.197266	 0.468994	 0.000000	 5.961832	 26.290077	 49.290077
197	 -0.690186	 -0.460693	 1.999939	 0.000000	 -6.618320	 -18.793894	 -13.793893
198	 -0.466797	 -0.301514	 1.999939	 0.000000	 5.725191	 -14.709924	 -47.793892
199	 -0.542236	 -0.285400	 1.082520	 0.000000	 0.229008	 -20.091602	 -92.320610
200	 0.562012	 -0.717041	 0.266357	 0.000000	 12.259542	 -7.603054	 -116.541985
201	 -0.734863	 -0.233643	 1.591553	 0.000000	 12.045801	 -16.893129	 -129.603058
202	 -0.054199	 0.575928	 1.564941	 0.000000	 -17.732824	 -0.885496	 -127.809158
203	 -0.282959	 0.220459	 1.105225	 0.000000	 21.442749	 -24.488550	 -17.389313
204	 -0.304932	 0.111816	 1.012207	 0.000000	 7.641222	 -13.961832	 66.198471
205	 0.355225	 -1.098633	 -1.193115	 0.000000	 42.564884	 54.587788	 -20.122137
206	 1.330078	 -0.210449	 0.570312	 0.000000	 -5.458015	 -21.946566	 -8.152672
207	 0.081299	 0.030518	 1.006104	 0.000000	 0.351145	 2.557252	 -1.091603
208	 0.079834	 -0.026367	 0.937012	 0.000000	 -7.038168	 5.389313	 -2.977099
209	 0.039551	 -0.037598	 0.973877	 0.000000	 -1.442748	 1.137405	 -1.190840
210	 -0.023438	 -0.013184	 0.984863	 0.000000	 -0.541985	 -0.229008	 -2.427481
211	 -0.653564	 0.195557	 0.886230	 0.000000	 18.259542	 -0.053435	 56.213741
212	 0.200439	 -0.029541	 1.206543	 0.000000	 0.320611	 1.198473	 38.557251
213	 -0.679443	 0.070068	 0.524414	 0.000000	 11.503817	 0.335878	 47.580154
214	 1.259766	 -0.851074	 1.290527	 0.000000	 -28.923664	 -9.274809	 38.473282
215	 -0.333252	 0.971924	 0.324951	 0.000000	 -26.541985	 11.358779	 96.442749
216	 0.182617	 -0.125488	 1.289795	 0.000000	 4.946565	 -15.984733	 107.374046
217	 -0.873779	 0.706543	 1.635010	 0.000000	 14.221375	 -4.633588	 81.763359
218	 -0.337158	 -0.735840	 0.774658	 0.000000	 -6.206107	 -26.015266	 103.610687
219	 0.082275	 -0.702881	 0.777344	 0.000000	 1.374046	 -7.412214	 44.328243
220	 -0.087646	 -1.138428	 1.015869	 0.000000	 -1.496183	 1.297710	 -24.251909
221	 0.044922	 0.166748	 1.283447	 0.000000	 26.755726	 -1.419847	 -90.351143
222	 0.171631	 -0.005615	 0.746094	 0.000000	 11.839695	 -7.251908	 -69.183205
223	 0.302734	 0.268555	 1.178223	 0.000000	 0.534351	 1.282443	 -47.282444
224	 0.188721	 0.052490	 1.000732	 0.000000	 9.320611	 -5.847328	 -31.908398
225	 -0.463379	 -0.107666	 0.909180	 0.000000	 -14.625955	 13.954199	 -23.625954
226	 0.204102	 -0.028320	 0.230713	 0.000000	 22.908398	 -2.893130	 -64.603050
227	 0.002930	 -0.722168	 1.999939	 0.000000	 -3.832061	 11.793893	 43.290077
228	 0.199951	 -0.009521	 1.010254	 0.000000	 -8.984733	 0.770992	 -0.480916
229	 -0.665527	 0.278809	 1.546875	 0.000000	 9.725191	 10.442748	 8.450381
230	 -0.118164	 0.265381	 1.189941	 0.000000	 13.847328	 -10.862596	 80.770996
231	 0.209717	 1.718506	 0.902100	 0.000000	 12.625955	 -11.770992	 42.572517
232	 0.308838	 -0.281738	 0.955322	 0.000000	 -51.832062	 -12.435115	 95.404579
233	 0.989014	 -0.000732	 0.566162	 0.000000	 41.312977	 -12.022901	 46.129772
234	 -0.096191	 0.106689	 1.529053	 0.000000	 23.748091	 6.282443	 -0.786260
235	 -0.157227	 -0.005615	 0.866943	 0.000000	 7.190840	 -2.198473	 4.656488
236	 0.697998	 0.089600	 0.937012	 0.000000	 24.396946	 -10.755725	 23.824427
237	 -0.025391	 -0.028076	 0.607666	 0.000000	 -0.213740	 18.496183	 30.335878
238	 0.725098	 -0.130859	 0.348877	 0.000000	 54.099236	 -9.946565	 42.732826
239	 -0.437988	 0.146484	 1.110107	 0.000000	 -15.908397	 22.442749	 48.419846
240	 0.578613	 0.053711	 0.130371	 0.000000	 51.740459	 -13.442748	 67.603050
241	 0.674072	 0.287598	 0.479492	 0.000000	 28.259542	 -11.396947	 82.358780
242	 0.002197	 -0.120850	 0.752930	 0.000000	 -9.633588	 10.847328	 74.213737
243	 -0.246826	 -0.163086	 0.797363	 0.000000	 -4.366412	 -5.778626	 60.977100
244	 -0.042236	 -0.166260	 0.854248	 0.000000	 -6.206107	 3.656489	 34.954197
245	 -0.152588	 -0.030762	 0.976562	 0.000000	 -3.534351	 0.954198	 15.778625
